Id,Title,Merchant,Categories,Description,Terms,Coupon Code,URL,Status,Start Date,End Date,Offer Added At,Image URL
58334, Get Canon PowerShot SX430 IS 20 MP Point & Shoot Camera (Black) at Rs.13999 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/canon-powershot-sx430-is-20-mp-point-shoot-camera-black/p-mp000000001108931,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58335, Get Nikon D5600 with (AF-S 18-140mm VR Lens) DSLR Camera (Black) at Rs.54500 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/nikon-d5600-with-af-s-18-140mm-vr-lens-dslr-camera-black/p-mp000000001189588,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58336, Get Nikon D5300 with (AF-P 18-55mm VR + 70-300mm VR Lens) DSLR Camera at Rs.45800 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/nikon-d5300-with-af-p-18-55mm-vr-70-300mm-vr-lens-dslr-camera/p-mp000000001429160,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58337, Get Nikon D5300 with (AF-P 18-55mm VR Lens) DSLR Camera at Rs.36750 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/nikon-d5300-with-af-p-18-55mm-vr-lens-dslr-camera/p-mp000000001429151,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58338, Get Nikon D5600 with (AFP 18-55 & 70-300mm VR Lens) DSLR Camera at Rs.52500 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/nikon-d5600-with-afp-18-55-70-300mm-vr-lens-dslr-camera/p-mp000000000803034,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58339, Get Canon EOS 80D DSLR Camera with EF-S18-55 IS STM Lens Black at Rs.75990 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/canon-eos-80d-dslr-camera-with-ef-s18-55-is-stm-lens-black/p-mp000000000145996,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58340, Get SONY ILCE-6000Y/B DSLR Camera Black at Rs.54999 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/sony-ilce-6000y-b-dslr-camera-black/p-mp000000000006314,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58341, Get SONY ILCE-6000L/B DSLR Camera Black at Rs.42500 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/sony-ilce-6000l-b-dslr-camera-black/p-mp000000000006252,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58342, Get Nikon Coolpix A100 Point and Shoot Camera (Silver) at Rs.5700 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/nikon-coolpix-a100-point-and-shoot-camera-silver/p-mp000000000244216,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58343, Get Sony Alpha SLT-ILCE-5100L 24.3 MP (16-50mm Lens) DSLR Camera at Rs.35500 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/sony-alpha-slt-ilce-5100l-24-3-mp-16-50mm-lens-dslr-camera/p-mp000000003004145,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58344, Get Nikon D3400 with (AF-P DX 18-55mm VR Lens) DSLR Camera at Rs.29300 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/nikon-d3400-with-af-p-dx-18-55mm-vr-lens-dslr-camera/p-mp000000000453457,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58345, Get Canon SX 540 HS (Black) at Rs.18999 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/canon-powershot-sx540-hs-point-shoot-camera-black/p-mp000000000145967,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58346, Get LowePro Tahoe BP 150 NE Backpack (Black) at Rs.2000 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/lowepro-tahoe-bp-150-ne-backpack-black/p-mp000000001806688,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58347, Get Mi band HRX at Rs.1299 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/mi-band-hrx-edition-xmsh2ihm-fitness-band-black/p-mp000000002205827,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58348, Get Mi band 2 at Rs.1599 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/xiaomi-mi-band-2-fitness-tracker-black/p-mp000000003174495,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58349, Get Bingo M2 Black Fitness Band at Rs.735 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/bingo-m2-fitness-band-black/p-mp000000002997074,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58350, Get Syska SF-01 Zing Smart Fitness Band (Black) at Rs.830 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/syska-sf-01-zing-smart-fitness-band-black/p-mp000000002356975,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58351, Get Syska SF-31 Active Smart Fitness Band with HR Monitor (Black) at Rs.1470 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/syska-sf-31-active-smart-fitness-band-with-hr-monitor-black/p-mp000000002357236,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58352, Get WEARFIT WP108 Smart Bracelet Fitness Tracker (Black) at Rs.2830 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-wp108-smart-bracelet-fitness-tracker-black/p-mp000000002554230,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58353, Get Enhance Limited Edition Ultimate ID 115 Premium Fitness Band (Black) at Rs.2030 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/enhance-limited-edition-ultimate-id-115-premium-fitness-band-black/p-mp000000002172524,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58354, Get Enhance Limited Edition Ultimate ID 107 HR Premium Fitness Band (Black) at Rs.2260 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/enhance-limited-edition-ultimate-id-107-hr-premium-fitness-band-black/p-mp000000002172530,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58355, Get Bingo U8 Bluetooth Fitness Tracker (Black) at Rs.680 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/bingo-u8-bluetooth-fitness-tracker-black/p-mp000000002997026,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58356, Get Syska SF-27 Pro Smart Fitness Band with Heart Rate Monitor (Black) at Rs.3150 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/syska-sf-27-pro-smart-fitness-band-with-heart-rate-monitor-black/p-mp000000002356974,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58357, Get Syska SF-38 Prime Smart Fitness Band with Heart Rate Monitor (Black) at Rs.2400 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/syska-sf-38-prime-smart-fitness-band-with-heart-rate-monitor-black/p-mp000000002356976,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58358, Get Enhance Limited Edition Ultimate ID115 HR Premium Fitness Band (Blue) at Rs.2430 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/enhance-limited-edition-ultimate-id115-hr-premium-fitness-band-blue/p-mp000000002134725,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58359, Get Enhance Limited Edition Ultimate ID115 HR Premium Fitness Band (Black) at Rs.2430 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/enhance-limited-edition-ultimate-id115-hr-premium-fitness-band-black/p-mp000000002134721,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58360, Get WEARFIT WP112 Smart Bracelet Sport Fitness Tracker (Red) at Rs.2550 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-wp112-smart-bracelet-sport-fitness-tracker-red/p-mp000000002554304,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58361, Get WEARFIT WP112 Smart Bracelet Sport Fitness Tracker (Black) at Rs.2550 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-wp112-smart-bracelet-sport-fitness-tracker-black/p-mp000000002554239,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58362, Get WEARFIT F1 Smart Bracelet Fitness Tracker (Blue) at Rs.2550 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-f1-smart-bracelet-fitness-tracker-blue/p-mp000000002552980,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58363, Get WEARFIT WP108 Smart Bracelet Fitness Tracker (Blue) at Rs.2830 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-wp108-smart-bracelet-fitness-tracker-blue/p-mp000000002554236,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58364, Get WEARFIT WP108 Smart Bracelet Fitness Tracker (Red) at Rs.2830 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-wp108-smart-bracelet-fitness-tracker-red/p-mp000000002554242,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58365, Get Enhance Limited Edition Ultimate ID 107 HR + Premium Fitness Band (Black) at Rs.3250 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/enhance-limited-edition-ultimate-id-107-hr-premium-fitness-band-black/p-mp000000002134098,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58366, Get WEARFIT R8 Smart Bracelet Sport Fitness Tracker (Black) at Rs.3400 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-r8-smart-bracelet-sport-fitness-tracker-black/p-mp000000002554120,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58367, Get WEARFIT M2S Smart Bracelet Fitness Tracker (Black) at Rs.3850 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/wearfit-m2s-smart-bracelet-fitness-tracker-black/p-mp000000002552778,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58368, Get Kent Grand Plus 8L UV + RO + UF Water Purifier (White) at Rs.16499 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/kent-grand-plus-8l-uv-ro-uf-water-purifier-white/p-mp000000000097716,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58369, Get Philips Series 3000 QT4011/15 Beard Trimmer (Black) at Rs.1899 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-series-3000-qt4011-15-beard-trimmer-black/p-mp000000000189303,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58370, Get Kent Pearl 8L UV + RO + UF Water Purifier (White) at Rs.16999 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/kent-pearl-8l-uv-ro-uf-water-purifier-white/p-mp000000000097717,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58371, Get Philips Series 3000 QT4001/15 Trimmer Black at Rs.1199 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-series-3000-qt4001-15-trimmer-black/p-mp000000000009282,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58372, Get Philips BT1212/15 Beard Trimmer (Green) at Rs.849 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-bt1212-15-beard-trimmer-green/p-mp000000001772424,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58373, Get Philips MG7715/15 13 in 1 Multi Purpose Grooming Kit(Silver) at Rs.3649 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-mg7715-15-13-in-1-multi-purpose-grooming-kitsilver/p-mp000000001820069,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58374, Get Kent Maxx 7L UF Membrane Water Purifier (White & Blue) at Rs.7299 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/kent-maxx-7l-uf-membrane-water-purifier-white-blue/p-mp000000000097723,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58375, Get Tata Swach Viva Silver 6L UV + UF Water Purifier (White) at Rs.5799 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/tata-swach-viva-silver-6l-uv-uf-water-purifier-white/p-mp000000000195311,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58376, Get Tata Swach Cristella Plus 18L Water Purifier (Blue) at Rs.1399 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/tata-swach-cristella-plus-18l-water-purifier-blue/p-mp000000000195323,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58377, Get Veet Sensitive Touch Electric Trimmer for Women (White) at Rs.1349 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/veet-sensitive-touch-electric-trimmer-for-women-white/p-mp000000001123000,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58378, Get Eureka Forbes Aquasure Aquaflow DX UV Water Purifier (White) at Rs.5099 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/eureka-forbes-aquasure-aquaflow-dx-uv-water-purifier-white/p-mp000000000006552,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58379, Get Philips Series 3000 QT4005/15 Trimmer Black at Rs.1349 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-series-3000-qt4005-15-trimmer-black/p-mp000000000009283,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58380, Get Eureka Forbes Aquaguard Crystal Plus Water Purifier (White) at Rs.7299 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/eureka-forbes-aquaguard-crystal-plus-water-purifier-white/p-mp000000000006023,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58381, Get Tata Swach Smart 15L Water Purifier (Blue) at Rs.1099 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/tata-swach-smart-15l-water-purifier-blue/p-mp000000000195312,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58382, Get Whirlpool Destroyer 6L Water Purifier (White) at Rs.2050 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/whirlpool-destroyer-6l-water-purifier-white/p-mp000000000406380,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58383, Get Philips HP8302/06 Compact Hair Straightener (Black/Pink) at Rs.1029 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-hp8302-06-compact-hair-straightener-black-pink/p-mp000000000664184,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58384, Get Tata Swach Desire+ 27L Water Purifier (Black) at Rs.2299 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/tata-swach-desire-27l-water-purifier-black/p-mp000000001391082,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58385, Get Philips BHS386/00 Ceramic Hair Straightener (Purple) at Rs.1899 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-bhs386-00-ceramic-hair-straightener-purple/p-mp000000002124663,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58386, Get Philips SalonDry HP8100/46 Hair Dryer Purple at Rs.679 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/philips-salondry-hp8100-46-hair-dryer-purple/p-mp000000000016942,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58387, Get Tata Swach Silver Boost 27 L Water Purifier (Blue) at Rs.2249 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/tata-swach-silver-boost-27l-water-purifier-blue/p-mp000000000195324,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58388, Get Eureka Forbes Aquasure Smart UV Water Purifier (White) at Rs.6099 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/eureka-forbes-aquasure-smart-uv-water-purifier-white/p-mp000000000006551,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
58389, Get Eureka Forbes Aquasure Splash RO+UF Water Purifier (Burgundy) at Rs.9599 ,Tata Cliq,Electronics,,,,https://linksredirect.com/?pub_id=29755CL26816&url=https://www.tatacliq.com/eureka-forbes-aquasure-splash-rouf-water-purifier-burgundy/p-mp000000002434719,live,2018-06-21,2018-06-24,21/06/2018,https://cdn0.cuelinks.com/campaigns/2588/original/tata.png?1495706199
